Pro,label,Issue_KEY,Commit_SHA,Issue_Text,Commit_Text,Commit_Code
keras,0,11043,9e1a0df3cd1d1bbbe7f9010c4c943bedfdfc3487,"Doc Change: Change In Shape For Cifar DatasetsBoth The Cifar Datasets Have Been Updates Now Having The Channel As The Last Dimension In The Shape Resulting In (Num_Samples, 32, 32, 3)

![](Https://Preview.Ibb.Co/Dade09/Keras_Shape.Png)

### Pr Overview

- [N] This Pr Requires New Unit Tests [Y/N] (Make Sure Tests Are Included)
- [Y] This Pr Requires To Update The Documentation [Y/N] (Make Sure The Docs Are Up-To-Date)
- [Y] This Pr Is Backwards Compatible [Y/N]
- [N] This Pr Changes The Current Api [Y/N] (All Api Changes Need To Be Approved By Fchollet)
",Skipped the training tests when the layer has the same behavior at training and testing time. (#11089),Skipped the training tests when the layer has the same behavior at training and testing time. (#11089)
keras,0,11986,5a8c85f1261e926a7f4bb52fb72935c574476ac3,"Simplify Identity Initializer With Zero Padding### Summary

This Pr Is A Follow-Up Of #11887. The Zero-Padding For Non-Square Identity Matrices Is The Default Behavior Of `Np.Eye`.

### Related Issues

### Pr Overview

- [ ] This Pr Requires New Unit Tests [Y/N] (Make Sure Tests Are Included)
- [ ] This Pr Requires To Update The Documentation [Y/N] (Make Sure The Docs Are Up-To-Date)
- [ ] This Pr Is Backwards Compatible [Y/N]
- [ ] This Pr Changes The Current Api [Y/N] (All Api Changes Need To Be Approved By Fchollet)
",Fix typos (#11997),Fix typos (#11997)
keras,0,12009,5c934bd646b0781eaf03e5b533ad2b6bfda401d5,"Reduce Tests Duration### Summary

Reduce Overall Tests Duration By:

- Stop Writing Images And Gradients For Each Call To Tensorboard

Improvements (Test Duration Only):

- Py27, Tf: 448S -> 429S
- Py36, Tf: 446S -> 425S

I'M Still Looking Around For Improvements But Thought We Could Merge It Along The Way. Most Of The Time Wasted In Ci Is Fetching Miniconda And Installing Packages.

### Pr Overview

- [N] This Pr Requires New Unit Tests [Y/N] (Make Sure Tests Are Included)
- [N] This Pr Requires To Update The Documentation [Y/N] (Make Sure The Docs Are Up-To-Date)
- [Y] This Pr Is Backwards Compatible [Y/N]
- [N] This Pr Changes The Current Api [Y/N] (All Api Changes Need To Be Approved By Fchollet)
","Reduce tests duration (#12009)

* writing images and grad on first training with TensorBoard only

* update coverage value","Reduce tests duration (#12009)

* writing images and grad on first training with TensorBoard only

* update coverage value"
keras,0,11021,8e8f989b850d37a4cbec7a0409343262bd963d0d,"Update The Rnn Cell Api To Be Explicit About Output_Size.The Existing Contract Of State_Size[0] To Be Output Size Is Bit
Weird And Might Cause Unnecessary Contrain For Supporting Higher
Dimension Input/Output/States. Adding Explicit Output_Size To Cell
So That The Contract Is Not Inferred By State_Size Anymore.

For Backward Compat Reason, If A Cell Does Not Implement
Output_Size, The State_Size[0] Will Be Used As Output_Size.

The Stackedrnncells Is Also Updated To By Default Return Natural
Order State_Size As The Cells' State, Instead Of Reverse Order.
For Any User Who Rely On The States Of The Rnn, Eg
Rnn(Return_State=True), Please Add The Extra Param
Reverse_State_Order=True While Constructing The Stackedrnncells.

### Summary

### Related Issues

### Pr Overview

- [X] This Pr Requires New Unit Tests [Y/N] (Make Sure Tests Are Included)
- [X] This Pr Requires To Update The Documentation [Y/N] (Make Sure The Docs Are Up-To-Date)
- [X] This Pr Is Backwards Compatible [Y/N]
- [X] This Pr Changes The Current Api [Y/N] (All Api Changes Need To Be Approved By Fchollet)
",[P] Expose monitor value getter for easier subclass (#11002),[P] Expose monitor value getter for easier subclass (#11002)
keras,1,#10510,34e5936c24db033d8991a4abc433c4e9f3b6614b,Corrected Typo 'Liense' To 'License'Minimal Change That Corrects Typo.,corrected typo 'liense' to 'license' (#10510),corrected typo 'liense' to 'license' (#10510)
keras,0,12282,c13d2723d01212d09dfdda39b0ad439803ec9230,"Added More Info About Categorical_Crossentropy`Categorical_Crossentropy`  Is Another Term For Multiclass Log Loss. Which Seems To Be Necessary Information About `Categorical_Crossentropy` As `Sklearn` Has It As `Log_Loss` Hence Its Beneficial For People Migrating From `Sklearn` And Other People Who Learned It As `Log_Loss`.

<!--
Please Make Sure You'Ve Read And Understood Our Contributing Guidelines;
Https://Github.Com/Keras-Team/Keras/Blob/Master/Contributing.Md
-->

### Summary

### Related Issues

### Pr Overview

- [ ] This Pr Requires New Unit Tests [Y/N] (Make Sure Tests Are Included)
- [ ] This Pr Requires To Update The Documentation [Y/N] (Make Sure The Docs Are Up-To-Date)
- [X] This Pr Is Backwards Compatible [Y/N]
- [ ] This Pr Changes The Current Api [Y/N] (All Api Changes Need To Be Approved By Fchollet)
","[P?] Fix clone_model (#12205)

* Fix clone_model

* Fix clone_model, using if-blocks

* Add unit test

* Add unit test, fix compatibility for Theano

* Add unit test, reformat to limit line length

* Add unit test, reformat to limit line length","[P?] Fix clone_model (#12205)

* Fix clone_model

* Fix clone_model, using if-blocks

* Add unit test

* Add unit test, fix compatibility for Theano

* Add unit test, reformat to limit line length

* Add unit test, reformat to limit line length"
keras,0,10921,f1271c7770cd1ecafd9ca709db0c439ce24aee3e,"Raise Warning If Both Class_Weight And Sample_Weight Given### Summary
As Discussed In Past Issues It Would Be Beneficial To Raise A Warning, Informing The User That Class_Weight Is Ignored In Case Both Sample_Weight And Class_Weight Are Given.

### Related Issues
#497
#504

### Pr Overview

- [ ] This Pr Requires New Unit Tests [Y/N] (Make Sure Tests Are Included)
- [ ] This Pr Requires To Update The Documentation [Y/N] (Make Sure The Docs Are Up-To-Date)
- [X] This Pr Is Backwards Compatible [Y/N]
- [ ] This Pr Changes The Current Api [Y/N] (All Api Changes Need To Be Approved By Fchollet)
",add installing pydot (#10937),add installing pydot (#10937)
keras,0,10701,da9ce7d8f2e4212cebdacc80f6252b4ae1e68773,"Fix Pep8 Pytest.Ini### Summary
Fix A Typo In Pytest.Ini That Makes`Pep8Maxlinelength = 85` Not Working.

### Related Issues

### Pr Overview

- [ ] This Pr Requires New Unit Tests [Y/N] (Make Sure Tests Are Included)
- [ ] This Pr Requires To Update The Documentation [Y/N] (Make Sure The Docs Are Up-To-Date)
- [X] This Pr Is Backwards Compatible [Y/N]
- [ ] This Pr Changes The Current Api [Y/N] (All Api Changes Need To Be Approved By Fchollet)
","Fix Stateful Metrics in fit_generator with TensorBoard (#10673)

* Fix casting validate generator with stateful metrics.

* Add a stateful metric to Tensboard tests","Fix Stateful Metrics in fit_generator with TensorBoard (#10673)

* Fix casting validate generator with stateful metrics.

* Add a stateful metric to Tensboard tests"
keras,0,12542,78e1f57c484da15466a34ed543a1cc4709617a2f,"Revise Stack And Concatenate Backend Tests### Summary

This Pr Consists Of The Followings:
1. The Tests For `Stack` And `Concatenate` Have Been Grouped Because They Are Similar Operations.
2. The Legacy Test Form (`For K In With_Np`) Has Been Removed.
3. The Tests Have Been Parametrized.",Revise `reverse` for Theano and Enable the tests for CNTK (#12540),Revise `reverse` for Theano and Enable the tests for CNTK (#12540)
keras,0,10339,b21764824f181fb7a32fce852e5afcee4042192a,"Split `Applications` And `Preprocessing` Modules.The Contents Of `Applications` And `Preprocessing` Are Now Imported From `Keras_Applications==1.0.1` And `Keras_Preprocessing==1.0.1` Respectively.

Tests For These Modules Are Left In Place For This Pr, But Will Be Removed In The Future Once Things Have Proven To Run Smoothly.","Add an advanced activation layer for ReLU (#10322)

The max_value argument can not be used in a layer, except
custom layer or Lambda. Hence, similarly to LeakyReLU or
for example Softmax, this PR adds a layer for ReLU,
enabling also a capped ReLU to be used.","Add an advanced activation layer for ReLU (#10322)

The max_value argument can not be used in a layer, except
custom layer or Lambda. Hence, similarly to LeakyReLU or
for example Softmax, this PR adds a layer for ReLU,
enabling also a capped ReLU to be used."
keras,0,9511,cdbe1542d7b694d96e428fcba340fa82bc4cc8e5,"Replace `Parametrize` With `Skipif`This Pr Replaces `Parametrize` With `Skipif` In Order To Reduce Test Time. Most Of The Backend Tests Conduct Functionality Checking Based On Whether All The Backends Give The Same Outputs, While Some Backend Tests Like `Test_Ctc` Do With Desired Outputs. If That Is The Case, It Is Unnecessary To Test All Backends With `Pytest.Mark.Parametrize`.

For Example, The `Test_Ctc` For `Tensorflow` And `Theano` Have Been Running In The `Keras_Backend=Cntk` Environment. Currently, Such Tests Have Been Performed Inefficiently.","Add depthwise conv2d for Theano and CNTK (#9457)

* Add depthwise conv2d for Theano and CNTK

* Resolve a conflict","Add depthwise conv2d for Theano and CNTK (#9457)

* Add depthwise conv2d for Theano and CNTK

* Resolve a conflict"
keras,0,12466,f0a24a009a392f71d9dcf4fcffe2ecc9e9f36c86,"Tf 2: Fix Optimizer Weights Naming Collision Issue
### Summary

* Since Variables Dont Have Global Scope In Tf 2, They Do Not Have Unique Names. This Has To Be Taken Into Account When Saving Weights. 

* Provided Names For All Keras Optimizer Weights (Though This Is Not Required For `Optimizer_Tests` To Pass, The Fix In `Saving.Py` Should Do)


### Related Issues

### Pr Overview

- [Y] This Pr Requires New Unit Tests [Y/N] (Make Sure Tests Are Included)
- [N] This Pr Requires To Update The Documentation [Y/N] (Make Sure The Docs Are Up-To-Date)
- [Y] This Pr Is Backwards Compatible [Y/N]
- [N] This Pr Changes The Current Api [Y/N] (All Api Changes Need To Be Approved By Fchollet)
","Revise docs for `include_top=False, pooling=None` (#12498)","Revise docs for `include_top=False, pooling=None` (#12498)"
keras,1,#11550,97bff7df815de472039d366728df8f610528d631,"Simplified The Logic Of Reverse In The Numpy Backend.We Need To Make Sure That The Numpy Backend Is Very Readable Since It'S Going To Be Displayed In The Docs.

- [ ] This Pr Requires New Unit Tests [Y/N] (Make Sure Tests Are Included)
- [ ] This Pr Requires To Update The Documentation [Y/N] (Make Sure The Docs Are Up-To-Date)
- [X] This Pr Is Backwards Compatible [Y/N]
- [ ] This Pr Changes The Current Api [Y/N] (All Api Changes Need To Be Approved By Fchollet)
",Simplified the logic of reverse. (#11550),Simplified the logic of reverse. (#11550)
keras,0,9441,4f2e65c385d60fa87bb143c6c506cbe428895f44,Style Fixes ,"Remove word “shuffled” from comments in examples (#9453)

`cifar10.load_data()` and `mnist.load_data()` do not shuffle the datasets. Fix comments in examples accordingly.","Remove word “shuffled” from comments in examples (#9453)

`cifar10.load_data()` and `mnist.load_data()` do not shuffle the datasets. Fix comments in examples accordingly."
keras,0,11386,2f12e96d8bfa22c2303ed0482544fb0ab6721a10,"Added The Batch_Dot Operation In The References_Operations.Py.### Summary

Credit Goes To @Danfromtelaviv  For His Implementation In Numpy Of Batch_Dot.

@Danfromtelaviv Feel Free To Read This Pr And Comment If You See Things Which Need Changes.
@Taehoonlee , I Think You'Re The Right Person To Ask For Review. Thanks In Advance.

### Related Issues

#11068

### Pr Overview

- [ ] This Pr Requires New Unit Tests [Y/N] (Make Sure Tests Are Included)
- [ ] This Pr Requires To Update The Documentation [Y/N] (Make Sure The Docs Are Up-To-Date)
- [X] This Pr Is Backwards Compatible [Y/N]
- [ ] This Pr Changes The Current Api [Y/N] (All Api Changes Need To Be Approved By Fchollet)
",Added the gather operation in reference_operations.py. (#11387),Added the gather operation in reference_operations.py. (#11387)
keras,0,13378,985521ee7050df39f9c06f53b54e17927bd1e6ea,Fix File Leak In CsvloggerFixes #13377,"Update local.py docstrings (#13373)

* Update local.py

stride value implies the input argument of 'stride', and dilation_rate implies the input argument of 'dilation rate' of Conv1D function.
It is more explicit to express as code rather than using words stride value, dilation value.
Or, at least both stride and dilation_rate should be written in code, not only dilation rate as before document

* Update local.py

mark as code snippet","Update local.py docstrings (#13373)

* Update local.py

stride value implies the input argument of 'stride', and dilation_rate implies the input argument of 'dilation rate' of Conv1D function.
It is more explicit to express as code rather than using words stride value, dilation value.
Or, at least both stride and dilation_rate should be written in code, not only dilation rate as before document

* Update local.py

mark as code snippet"
keras,1,#13239,d3512f7cfd0aba4ccf20f1d58729454a18718699,"Improve Documentation For Earlystopping/Reducelronplateau, Take Validation_Freq Into Account.The Documentation For The Patience Parameter In The Callback Earlystopping/Reducelronplateau May Lead One To Believe That Training Is Stopped, Whenever `Patience` Epochs Have Passed And Some `Quantity` Has Not Improved.

This Is Not The Case, When Training With `Model.Fit(Validation_Freq=5)` And Monitoring A Validation Quantity Like `Val_Loss`. In That Case, At Least `5*Patience` Epochs Have To Pass, Because Only Those Epochs Are Counted That Actually Produce A `Val_Loss` Value, I.E. Every 5Th One.

One Could Either Change The Implementation And Count Every Epoch And Not Just The Ones That Produce The Measured Quantity Or Improve The Documentation And Make Clear That Only Those Epochs Are Counted That Actually Produce The Monitored Value.

I'D Prefer The Latter, As It Does Not Break Existing Code/Expectations.","#13239 Improved documentation for EarlyStopping/ReduceLROnPlateau, take validation_freq into account. (#13240)","#13239 Improved documentation for EarlyStopping/ReduceLROnPlateau, take validation_freq into account. (#13240)"
keras,1,#10452,6aace3052716e24fad3ff7f168c9de49e61e1982,"Update Convolutional.PyChanged 
""# Now Model.Output_Shape == (None, 20, 16. 64)"" 
To 
""# Now Model.Output_Shape == (None, 20, 16, 64)""

(There Is A Dot Instead Of Comma).","Update convolutional.py (#10452)

Changed 
""# now model.output_shape == (None, 20, 16. 64)"" 
to 
""# now model.output_shape == (None, 20, 16, 64)""

(There is a dot instead of comma).","Update convolutional.py (#10452)

Changed 
""# now model.output_shape == (None, 20, 16. 64)"" 
to 
""# now model.output_shape == (None, 20, 16, 64)""

(There is a dot instead of comma)."
